Id,Name,Gender,Age,Birthdate,Address,Coord,Phone_number
e22dc638-4f8e-44a4-8289-93db2d8bddf1,위정선,Female,58,1967-05-20,충청남도 무주군 사리길 86,Lat: 38.4353° Lng: 125.0415°,050-2048-0518
67a41b5d-5528-465d-ae06-e6749cd63753,빈진형,Male,36,1988-11-28,전북특별자치도 군포시 문헌로 35,Lat: 43.1724° Lng: 125.0237°,050-7264-6529
bba5c4ad-e60e-4632-8560-5a8b843a9865,장혜연,Female,61,1963-10-12,전라남도 부안군 가살미길 268,Lat: 39.3347° Lng: 124.6832°,050-7084-8159
52e2c8d8-8333-400b-b0a3-9eede554c4e7,현미리,Female,37,1987-11-05,대전광역시 달서구 우전로 64,Lat: 41.5111° Lng: 128.5900°,050-1634-6978
d8356284-2c83-4a00-8b70-96475923b5c6,진주호,Male,31,1994-02-08,충청남도 안양시 동안구 늘품로 128,Lat: 37.9088° Lng: 125.5975°,050-5226-0821
c521ad61-0660-4561-acf4-b8f2963cda3c,판서진,Male,28,1996-12-12,경상북도 완도군 표충로 168,Lat: 37.4109° Lng: 125.9765°,050-4273-0960
4c92e2cd-2b03-44c5-9112-5f8bdcd9333a,민정민,Male,38,1987-04-09,전라남도 영덕군 화순서동로 114,Lat: 36.1739° Lng: 129.1918°,050-0599-6478
c0d507ea-bbbc-4947-875f-ecf747cf8fe8,범미선,Female,39,1985-09-15,경상남도 군위군 화합로130번길 23,Lat: 37.8761° Lng: 130.3940°,050-6260-4411
c553c899-9dcc-4371-a770-b582656e6caa,아정하,Male,43,1981-11-12,대전광역시 강동구 진의로740번길 204,Lat: 40.7817° Lng: 130.3781°,050-3742-8626
f8b6b44c-8ebc-4ee3-be03-6a041d963a13,황하율,Female,0,2024-09-28,전라남도 충주시 곡현로 274,Lat: 42.4393° Lng: 124.3972°,050-2846-0787
0e827f06-2176-44b9-a9d0-e85c208bd7bf,진영리,Female,51,1974-01-02,경기도 보성군 백서로167번길 62,Lat: 40.0266° Lng: 125.7198°,050-2567-6407
74581e0c-44f8-47d4-85c1-c2c54c2916de,제갈승우,Male,28,1997-03-05,충청북도 화천군 범골길 306,Lat: 39.8350° Lng: 128.3110°,050-0561-4100
3e1738de-4b73-4b8f-8d2a-52e7f906e91a,유서영,Female,15,2009-07-19,전북특별자치도 화천군 장림번영로 199,Lat: 39.0217° Lng: 130.8993°,050-2121-5913
ca10a72c-3171-40e3-9409-93087ac6fb9a,나미영,Female,28,1996-07-28,전라남도 군포시 의병로19길 77,Lat: 37.2084° Lng: 131.6197°,050-7030-6407
64365acb-4094-4313-aaac-2c467da195f3,함윤호,Male,32,1993-04-14,충청남도 의성군 안족실길 245,Lat: 36.6814° Lng: 126.8718°,050-7658-9146
82196618-ebcc-41fe-84dc-227dc338ea6e,동정난,Female,54,1971-07-03,제주특별자치도 성남시 중원구 작원2길 58,Lat: 37.9990° Lng: 130.7135°,050-7809-8211
ef221787-2824-45d4-86a5-6c17fd1e2b58,변영숙,Female,56,1968-11-23,세종특별자치시 남구 학동11로 338,Lat: 38.7615° Lng: 125.8881°,050-1568-6037
2513823b-2aab-4ac7-89e8-4e4a25c18cd3,공소윤,Female,20,2004-10-21,제주특별자치도 아산시 상의길 280,Lat: 35.1823° Lng: 130.4614°,050-9921-9341
13ea9817-4f1d-45c0-b71b-3c1f6bc256b3,정나,Female,36,1988-11-11,울산광역시 연수구 모덕로108번길 42,Lat: 36.9412° Lng: 131.6604°,050-5180-5851
5d55ac3e-b10e-4e1d-b868-2107b604c90a,빈영라,Female,40,1985-04-28,전라남도 양양군 남사당로 18,Lat: 38.3543° Lng: 129.5163°,050-4640-0569
c5c104e1-161a-406f-9081-8a5ea40205ee,장지은,Female,23,2002-05-16,경기도 홍천군 학현로 19,Lat: 38.1382° Lng: 124.9088°,050-5038-3264
4b868618-37ca-49bf-856d-7734ff40080f,민예나,Female,31,1994-04-22,전라남도 창원시 성산구 정산3길 41,Lat: 33.9599° Lng: 128.8935°,050-3649-3887
ceb2a2d2-1f2a-4204-af66-2ca9e10956cb,소진주,Male,47,1977-11-04,전라남도 안성시 유수암동3길 72,Lat: 39.9386° Lng: 129.5187°,050-1134-7638
26bfe254-faca-41f3-ba00-6cbb80e5e38f,단유나,Female,2,2023-01-28,경상북도 영광군 인평4길 157,Lat: 41.1905° Lng: 128.8811°,050-4712-2353
f2b72961-9c98-4f33-94a0-2320e6c80741,궁예준,Male,5,2019-10-08,전북특별자치도 증평군 산성로47번길 197,Lat: 41.1261° Lng: 124.6339°,050-8330-5041
a10658a7-863c-4cd1-ae64-5ba10fce2a56,김진수,Male,43,1982-05-17,충청북도 진주시 방아실길 252,Lat: 37.3746° Lng: 128.9673°,050-6354-4660
8b441b89-b93a-45ec-9c6e-cc9f87798bed,소시후,Male,6,2019-05-21,전북특별자치도 포항시 남구 어류정길178번길 71,Lat: 33.2789° Lng: 130.3480°,050-7654-1217
414994c1-9b49-4109-a38e-a1f3e5aa1639,금서율,Female,0,2024-11-03,충청남도 창녕군 백서로 215,Lat: 40.7293° Lng: 125.6648°,050-9957-9640
804345c2-cd6a-42d2-841f-95fba5cd5379,선우성식,Male,64,1961-01-02,울산광역시 서대문구 대월로 162,Lat: 42.3967° Lng: 130.2004°,050-1415-0868
2fcdca7f-1adc-4f0e-9e5c-45fbce72e1d0,선우성근,Male,60,1965-06-05,제주특별자치도 속초시 금정12길 312,Lat: 40.8186° Lng: 130.5695°,050-2450-5415
6cad9ae6-43ad-4195-ae48-596ecf762ed8,마리아,Female,9,2015-07-25,인천광역시 유성구 선곡2길 220,Lat: 33.6169° Lng: 127.4903°,050-2196-8043
972c29e0-8bd9-4b0d-a6af-f687ac984201,천은서,Female,28,1997-03-24,광주광역시 사상구 홍농로 133,Lat: 39.9706° Lng: 129.9216°,050-6752-4812
f9e86e9c-aa71-4e50-bf48-27096b05153e,김서희,Female,22,2003-07-03,서울특별시 수영구 금화봉2길 142,Lat: 33.1715° Lng: 129.8795°,050-3842-1984
080d2f9e-ebf4-46e1-bacd-51e7f55b82eb,예하영,Female,19,2005-09-03,대구광역시 서구 백동길 274,Lat: 35.7036° Lng: 126.8531°,050-1990-9634
8a7660f5-59a3-4241-b121-b81d262ff2f4,양은선,Female,45,1980-06-20,전라남도 평창군 풍곡로 289,Lat: 40.5156° Lng: 131.3119°,050-8268-2043
9acfa8fa-b07a-4af5-ab26-cd211ecf4f9c,이태민,Male,30,1994-08-04,충청남도 보령시 양지길 286,Lat: 40.3043° Lng: 130.7150°,050-0998-5954
eeae85e6-b246-4138-9d74-9f6807c1b0df,봉진근,Male,57,1967-09-18,경상북도 창원시 의창구 현미로 9,Lat: 34.9319° Lng: 127.2341°,050-7648-9775
cab561e5-3db7-4aaf-a276-b54a1f892dde,방경숙,Female,59,1965-12-06,경상남도 구례군 덕소로 259,Lat: 43.5372° Lng: 126.4708°,050-1220-4996
f2380652-c11f-4e10-ae97-02d7b2a4b8d1,마정국,Male,45,1980-06-16,경기도 보령시 금사로 273,Lat: 41.3376° Lng: 128.1020°,050-6268-4109
6433b3eb-8810-4eef-a311-31276acdcc38,여율,Male,12,2012-09-20,부산광역시 강남구 은평터널로 263,Lat: 36.7299° Lng: 126.6020°,050-4235-5941
a7dcd1a3-23ba-4340-9c4c-3d68c1bb8449,양지원,Female,14,2010-09-05,전라남도 옹진군 죽림안길 107,Lat: 35.7412° Lng: 127.2812°,050-2211-4372
aa6f405e-4ed8-4c73-9fda-1b7a416a8dea,안성철,Male,56,1969-06-13,충청북도 충주시 홍도길 176,Lat: 42.7248° Lng: 130.8339°,050-2631-9217
da4381e3-be02-420d-8d59-8f775e1f3595,태우빈,Male,13,2011-12-20,전북특별자치도 칠곡군 서동지등길 235,Lat: 36.9365° Lng: 131.5842°,050-5189-9727
453baae4-cf61-424b-96a0-2171564af505,빙정자,Female,45,1979-07-14,제주특별자치도 함양군 중눌2길 133,Lat: 37.5575° Lng: 128.4477°,050-4528-1405
80e4cf14-b4c0-4916-84e4-f68503a66725,허영림,Female,51,1973-10-25,전북특별자치도 창원시 의창구 신영안길 279,Lat: 35.0947° Lng: 129.0451°,050-2561-7460
658090cc-d7ee-410a-8d7c-fe58cfdfe854,위혜자,Female,63,1962-04-27,경상북도 임실군 초당길 288,Lat: 42.6688° Lng: 131.7661°,050-9019-3765
5854fd60-6c43-45db-8fef-b0e27d52db4b,김정숙,Female,63,1962-01-03,충청북도 삼척시 온천천로531번길 136,Lat: 35.0516° Lng: 129.1892°,050-8006-4355
b0a743f3-6744-4a48-8221-076fd2e76e55,두정자,Female,53,1972-01-01,강원특별자치도 용인시 처인구 지슬길 164,Lat: 35.5420° Lng: 128.3508°,050-2117-7961
ffe89d07-81cb-4684-adb0-0f32c2dced0d,차해나,Female,1,2024-03-02,충청남도 양산시 서태길 200,Lat: 42.3400° Lng: 129.3113°,050-6441-3686
382db32e-8eaf-42e9-ac0d-2762797651eb,한재현,Male,32,1992-12-08,전라남도 안성시 숭의전로 200,Lat: 42.6581° Lng: 127.1802°,050-8406-9000
147c4b7d-8590-46cc-a456-1c3fe75a5f44,하다영,Female,30,1994-10-07,충청북도 천안시 동남구 화천로 165,Lat: 34.0795° Lng: 129.6734°,050-1231-3849
b1e8d319-e0bb-419c-8661-81412d6c259b,연동균,Male,50,1974-12-06,경상북도 동해시 남계동안길 80,Lat: 41.1003° Lng: 129.9962°,050-8451-0247
9d475e51-480d-4227-a58d-35577f67714a,아준혁,Male,18,2006-11-06,충청북도 포항시 남구 조도1길 124,Lat: 39.5828° Lng: 124.3450°,050-6705-1233
076f7f02-7a3c-434c-ad33-41a2a81b4935,대성균,Male,42,1983-06-17,전북특별자치도 춘천시 용당길 13,Lat: 38.0189° Lng: 125.8801°,050-5029-1023
bafccbb3-589b-4f04-ad03-955f587e6f7f,견정란,Female,56,1968-09-05,부산광역시 달서구 세화강왓로22번길 245,Lat: 39.6670° Lng: 129.1705°,050-9232-3356
8039b335-6cd7-4108-bd34-e1fe346ca8a2,옹소민,Female,13,2011-11-09,대구광역시 성북구 개천1길 348,Lat: 36.9227° Lng: 127.7029°,050-2059-3280
1d39bf34-bd9a-4fe7-a2f6-494ccabcaee2,성이준,Male,4,2021-02-04,강원특별자치도 진천군 비두재말길 239,Lat: 42.3757° Lng: 130.7172°,050-8146-9824
8b51fe65-5c95-4abf-877b-d13505137fa3,목진하,Male,53,1972-03-14,경상북도 청주시 서원구 만세로 192,Lat: 42.9192° Lng: 127.7543°,050-0941-8093
d1cec3c6-8a03-4231-90ce-a770e429216c,계성호,Male,52,1973-06-14,울산광역시 관악구 형촌5길 99,Lat: 41.8877° Lng: 124.9916°,050-9626-0999
60266018-f5a3-4ffa-97d6-d849606312d0,서현진,Male,25,2000-05-10,경상북도 성남시 분당구 하신1길 54,Lat: 35.6243° Lng: 130.4474°,050-4588-2030
70eb6858-e635-44fe-b864-6953a89a1630,조성준,Male,61,1964-04-03,강원특별자치도 예천군 읍내길88번길 285,Lat: 39.0882° Lng: 125.5116°,050-5541-2673
ada39247-16cb-4832-ba1b-4ea8faf22834,단승현,Male,15,2009-07-22,제주특별자치도 완주군 오서3길 337,Lat: 33.7124° Lng: 126.6914°,050-6537-8472
25d7bfcc-c748-49ed-8e17-e466fbfaa032,공민호,Male,10,2015-03-11,광주광역시 서초구 청등도길 71,Lat: 38.2902° Lng: 130.5316°,050-4826-2809
36fe6021-786a-4acd-ac6b-8b4cb598f00c,원미선,Female,56,1969-03-20,전라남도 고양시 덕양구 경강로신촌1길 311,Lat: 42.4907° Lng: 130.7366°,050-1186-3877
55f786ef-6642-4740-b1a0-5629b6f4f51f,위영미,Female,39,1985-12-15,강원특별자치도 칠곡군 광령북3길 347,Lat: 43.0101° Lng: 126.8196°,050-1568-9257
d85fdc67-03ee-48be-907e-b36db4de5263,좌예준,Male,29,1996-02-26,전북특별자치도 청양군 성남대로1380번길 156,Lat: 36.6370° Lng: 124.9591°,050-1601-1632
ea74ad71-97a3-45c9-a757-97d2fcdb431e,구성하,Male,47,1978-03-15,서울특별시 서대문구 상동길 92,Lat: 41.2920° Lng: 125.7263°,050-1425-3297
ec60aaad-0ce0-447c-9c84-91616fddd6cb,류예원,Female,22,2002-08-22,경상남도 칠곡군 마장로79번길 182,Lat: 43.9925° Lng: 126.5101°,050-0507-9986
7cf7ff03-a75d-420e-9c49-6d3ee34702c8,명정서,Female,39,1985-12-11,강원특별자치도 창원시 의창구 전도1길 183,Lat: 37.1646° Lng: 128.2686°,050-9970-0892
0bfa4cfd-3593-49f6-92e2-2e94b88d82dd,호영경,Female,38,1986-07-26,경상남도 군산시 금계서로 53,Lat: 40.5605° Lng: 127.6647°,050-2734-7085
09e47606-1e8e-4e8e-8c93-3ad9eb7806c5,갈채윤,Female,9,2016-05-08,대전광역시 서대문구 월두2길 46,Lat: 35.9294° Lng: 129.7778°,050-2705-3953
1b0af901-9913-45e2-8af0-f7b3a25a248e,당아인,Female,2,2023-02-16,강원특별자치도 익산시 상남로 157,Lat: 34.3907° Lng: 124.0970°,050-9539-1023
5880c938-2d2b-42c2-a90f-b15efb7e5d34,호영국,Male,40,1984-12-27,전라남도 용인시 기흥구 도곡길22번길 78,Lat: 38.2425° Lng: 128.9440°,050-8974-5969
f43ea9f0-ab66-41bd-b649-5eaa555e0cb7,명서우,Female,4,2020-07-14,경기도 과천시 삼호로 95,Lat: 36.3787° Lng: 125.0644°,050-0455-7977
253322b7-6d57-4627-bf5e-9b011ea285a8,나영재,Male,37,1988-01-25,경상북도 옥천군 함덕12길 213,Lat: 40.5040° Lng: 128.1155°,050-0543-0456
c372bb5b-7d3a-4e32-bb33-5526e9003c47,박하준,Male,32,1993-03-13,충청남도 곡성군 미사동로 114,Lat: 43.0986° Lng: 124.6354°,050-7094-1104
d5b150f7-ec74-4fc0-9922-8ec0eda2d9d0,탁은찬,Male,20,2004-07-17,전라남도 구미시 초록로140번길 116,Lat: 37.3040° Lng: 126.9641°,050-3352-3137
21e3f272-3404-4a58-bbcd-ca045d90f1d9,방정선,Female,59,1966-01-03,제주특별자치도 양산시 고내천변로 332,Lat: 39.0742° Lng: 125.6382°,050-7715-7703
6227c6cf-f65c-4700-9f9f-d5a9809fdeb2,나영난,Female,45,1979-10-27,광주광역시 광산구 정문로 71,Lat: 42.9347° Lng: 128.6461°,050-8430-6419
58045466-7a1b-4138-b5a5-95db747b2f54,서시은,Female,5,2019-09-02,충청북도 양평군 방촌로711번길 170,Lat: 43.7332° Lng: 130.5044°,050-9493-9024
29d856a2-8e14-4e84-9834-2c4d08e00642,백정민,Male,29,1996-06-26,강원특별자치도 창원시 마산합포구 원효로42길 165,Lat: 35.5988° Lng: 124.4269°,050-7042-1889
0112b216-0d29-4193-8763-2717870dcbc1,사명미,Female,63,1962-03-09,경기도 용인시 처인구 땅굴로 102,Lat: 34.7854° Lng: 124.2549°,050-9678-9900
cb0e56ef-055e-4457-ba82-fb447afc1889,동시현,Female,6,2019-07-02,전북특별자치도 고성군 하신1길 81,Lat: 41.4999° Lng: 130.9601°,050-7340-0102
6beb377c-d567-40d5-a1fd-53996459aa7f,구은채,Female,11,2014-02-27,경기도 서귀포시 삼호길 292,Lat: 42.4243° Lng: 131.5965°,050-4281-0473
846c55d3-70f6-42cd-a904-4bc045c4a386,원미영,Female,47,1977-12-21,제주특별자치도 해남군 무릉길 261,Lat: 41.8244° Lng: 129.5100°,050-6082-1125
d0104da1-a2bf-4346-b3ea-ae1eaa97203c,백혜란,Female,55,1969-09-06,서울특별시 동래구 산수화로4길 302,Lat: 41.1878° Lng: 131.1706°,050-7574-3728
470ce954-f6be-49b1-b220-c701fdb3590c,부성국,Male,50,1974-09-11,서울특별시 강북구 봉황길 149,Lat: 42.7854° Lng: 126.2604°,050-7813-8409
879479fd-947e-4e83-8dab-cea59e1d5cde,도이도,Male,2,2023-04-26,충청남도 영양군 산막공단북12길 184,Lat: 39.3842° Lng: 129.5264°,050-0292-5158
8aafe959-2724-4b7d-9160-808023ecb6fb,이승현,Male,31,1994-02-23,전북특별자치도 여주시 신목길 340,Lat: 38.7086° Lng: 128.9400°,050-8193-1243
bae8c1c4-d6c4-4a31-aa98-6eae9273f050,음미람,Female,49,1975-12-17,충청남도 익산시 신기동산길 101,Lat: 40.0802° Lng: 125.9260°,050-3720-4634
86aa131d-424c-444d-acbb-129db151c9a4,안민호,Male,7,2017-10-22,경상남도 임실군 진은로66번길 193,Lat: 43.5407° Lng: 126.3147°,050-4894-2435
241f6a7a-5c79-41f3-9606-bd13f1268671,상민채,Female,19,2006-06-04,경상북도 논산시 백운로 113,Lat: 43.7149° Lng: 126.4997°,050-8751-1027
14b4a5f8-0e6a-46c2-b3db-5696e7c608c5,남소은,Female,8,2016-07-27,경상남도 태안군 우창동로55번길 244,Lat: 39.6633° Lng: 124.7822°,050-6641-1456
9b1db4f2-0921-40ab-9c2d-b7f1097c4e47,심경미,Female,58,1966-08-27,대전광역시 금정구 광려천남로 167,Lat: 33.8303° Lng: 128.3975°,050-3059-1570
e6657f22-8e98-4574-a9c2-42bea2dd8fe8,장철정,Male,58,1966-08-01,경상북도 이천시 새말2길 350,Lat: 39.1918° Lng: 129.3533°,050-9939-4921
3a44b639-d0ca-4378-9b9e-8dc2e17db45e,모우주,Male,12,2013-05-11,충청북도 의령군 오랫골윗길 195,Lat: 39.8323° Lng: 129.4619°,050-5234-1503
92c0a205-5a7e-49c3-9dc6-35f8fa257c14,서영정,Female,36,1988-11-22,경상북도 완도군 천호대로85길 73,Lat: 40.7280° Lng: 130.5305°,050-9492-3288
8f78ccb7-3e53-469a-823a-6547665a63dd,갈정서,Female,36,1988-08-17,충청남도 원주시 장승배기로19라길 256,Lat: 35.3050° Lng: 127.9670°,050-2738-8444
b4a96f67-98c0-4e88-b7ea-41d80eb71f5b,곽영주,Male,53,1972-06-07,대구광역시 해운대구 돌선길 255,Lat: 36.5760° Lng: 127.5160°,050-9999-1110
1d268bf3-53c4-44f6-a352-85e6ac8853f6,길순자,Female,38,1987-03-06,충청북도 시흥시 내량길 71,Lat: 35.3167° Lng: 125.0675°,050-9347-3383
23a9b6a8-ce78-46d3-aba6-2b16c14de2ab,시미희,Female,46,1978-10-18,충청북도 시흥시 왕태3길 157,Lat: 40.1187° Lng: 129.7087°,050-3798-6635
6794528b-7b21-454d-b191-57ebdebbe392,함준,Male,9,2016-04-21,울산광역시 강서구 드르니길 75,Lat: 36.2372° Lng: 129.1900°,050-5478-9388
7ad864ab-8024-4b5c-be15-da1eb7ed181c,설민경,Female,27,1998-06-17,대전광역시 마포구 유등로669번길 74,Lat: 41.1139° Lng: 131.8678°,050-3639-4810
27617941-1117-4ebd-ab7e-335ec61af8c4,간미영,Female,42,1982-12-06,강원특별자치도 장수군 아랫곡길 190,Lat: 42.5728° Lng: 129.3158°,050-8808-8254
9db84345-0dff-4ab3-b733-dfce318ecf99,내수연,Female,10,2015-05-20,세종특별자치시 양천구 오니산로 183,Lat: 33.8593° Lng: 124.4153°,050-6731-8154
f32a07d3-deae-456f-8786-003452414f18,지재원,Male,29,1995-10-14,전라남도 고양시 덕양구 내외로 325,Lat: 41.7518° Lng: 126.7720°,050-0885-1725
849e8aaa-afd4-42fc-9bcc-eefe96ed747f,강수민,Female,31,1994-04-07,대전광역시 수영구 유림로13번길 273,Lat: 43.1351° Lng: 125.9540°,050-3729-2848
f024e1e5-db5e-4cb1-9f0b-69f41e74c593,어은채,Female,14,2010-12-05,강원특별자치도 성남시 수정구 두동서로 114,Lat: 41.8424° Lng: 131.4191°,050-4449-7628
bcadb745-c028-4f12-a4e2-b1ac7b7cb8d2,허채윤,Female,13,2011-12-17,충청북도 함평군 문진로 268,Lat: 39.8183° Lng: 131.3515°,050-0512-4166
12333fa2-8d4e-4445-bea4-d850d77478e5,소진근,Male,64,1961-02-08,전라남도 아산시 장존길 70,Lat: 43.8138° Lng: 126.6000°,050-5368-2110
f1c24e8d-b570-4247-b119-67796921cae2,계시후,Male,23,2002-07-04,제주특별자치도 과천시 선사로96번길 292,Lat: 35.7570° Lng: 124.8349°,050-2587-9564
89f45a5c-49e2-4f52-a858-2cdc2b7bb5c0,김성호,Male,33,1992-06-10,대구광역시 금천구 칠월길 291,Lat: 36.8061° Lng: 128.8979°,050-4490-8042
f2de9a63-92e0-4939-bbca-d18a227c016c,방혜정,Female,29,1995-09-10,대구광역시 유성구 구절로 141,Lat: 39.5397° Lng: 125.2079°,050-3966-0143
6a970541-7c39-41e1-8eeb-a66286a8a9a0,은하율,Male,25,1999-07-17,경기도 옥천군 승전로 9,Lat: 40.1383° Lng: 125.1107°,050-4802-3757
9480def8-e9f7-42f3-91c6-fb028193c55f,지준영,Male,41,1983-12-18,대구광역시 동래구 돌당길 166,Lat: 33.9513° Lng: 125.7238°,050-1339-3662
801c60c1-2584-4595-8875-8c83ec8f6d3f,석유나,Female,19,2006-05-09,전라남도 서산시 위라리길 168,Lat: 34.0178° Lng: 127.9743°,050-4428-1586
277fd7f9-568b-4aa1-9141-fd7b7f9891ff,진민규,Male,46,1978-09-06,전라남도 홍성군 삼일로485번길 325,Lat: 36.8365° Lng: 126.4902°,050-7826-5092
1fcb523d-99bc-4d58-bae1-9b450e5b934b,현선숙,Female,56,1969-05-12,충청북도 서귀포시 심동길 277,Lat: 40.4990° Lng: 130.0480°,050-1787-5478
5873e7a0-f291-4286-a4c0-3eeae2515e55,국서준,Male,10,2015-01-21,전북특별자치도 강진군 노동천동길 9,Lat: 42.8700° Lng: 131.0682°,050-1636-4731
b4383fdc-22ce-4e91-9a3e-eb7f03c366ac,사동진,Male,37,1987-11-24,제주특별자치도 고창군 십리골길 318,Lat: 42.4874° Lng: 131.1401°,050-0063-0305
427890b4-5c70-4592-a32d-66e725fc6851,석영란,Female,51,1973-11-12,광주광역시 강북구 새말1길 236,Lat: 35.5550° Lng: 125.3072°,050-7359-9319
01e47d23-bf4c-4706-adc4-6121fda63bb8,창민성,Male,27,1997-09-21,경상북도 진안군 오목로3안길 127,Lat: 35.2712° Lng: 126.5345°,050-7726-5132
a6929d02-3d56-429e-969c-7cdb5d2b5070,백정수,Male,44,1981-06-03,경상남도 서귀포시 구구로 122,Lat: 36.8457° Lng: 127.6380°,050-2577-2341
a84b834e-847e-4fa2-b0f4-32baf4ece6c4,맹진호,Male,60,1964-08-07,경상남도 강진군 이화령로 12,Lat: 34.6691° Lng: 127.6992°,050-8830-0151
8b9bb42d-7285-456c-ba34-d11be49f966d,기민서,Male,24,2000-12-23,경상북도 안양시 만안구 정수길 15,Lat: 38.2479° Lng: 125.5878°,050-4524-0128
e038772d-fa05-4655-ba41-a0713c6c808c,원철진,Male,63,1961-11-22,강원특별자치도 밀양시 식산로 245,Lat: 41.6996° Lng: 126.6433°,050-6721-6767
8ebccc8a-6d68-4d74-939c-07c2a6a962d1,노예빈,Female,24,2001-04-18,전북특별자치도 나주시 신도시북로140번길 120,Lat: 42.0851° Lng: 129.3687°,050-6822-3894
b2e39e0c-659b-42c5-892e-784ebce380ce,지혜원,Female,28,1996-10-28,제주특별자치도 나주시 우전로 192,Lat: 43.2047° Lng: 130.4069°,050-8559-1938
ccfc989c-8363-48f8-b7b1-74c06f73a0e7,구하율,Male,8,2016-07-19,전북특별자치도 성주군 통일로642번길 197,Lat: 43.3295° Lng: 126.3622°,050-1367-4194
50c59c25-d65f-4be3-b20b-fab92286996d,황진국,Male,49,1975-08-03,경상북도 보령시 진조1길 315,Lat: 38.5314° Lng: 127.9869°,050-3234-9716
cf742e02-f488-4f7d-a39d-3cf7dbc2050c,염규리,Female,22,2003-03-11,대전광역시 강남구 내동로 164,Lat: 35.2391° Lng: 130.5553°,050-8628-2115
626feefa-d020-47b3-8438-9b2ada0a2043,음영연,Female,61,1963-07-12,경상남도 평택시 세중1길 322,Lat: 39.7599° Lng: 126.1071°,050-5626-4905
4e6c9d30-ccd1-4c43-ba7a-1ef267a01c76,김영국,Male,52,1972-12-23,전북특별자치도 광명시 서초정1길 156,Lat: 35.2302° Lng: 126.2264°,050-9290-9593
2cb28c7c-574f-4222-a960-1eab961e7e12,배선애,Female,61,1963-11-11,전라남도 원주시 동대구로 107,Lat: 35.3322° Lng: 130.7650°,050-1422-4325
ce25aa64-ce80-42d0-b1f8-967fcc06b5a5,채지우,Female,25,1999-11-10,경상북도 창원시 진해구 쉰우물길 36,Lat: 37.5527° Lng: 125.4806°,050-7077-8651
ac9e4ac4-5aa4-420f-bdcf-7ea714f75857,남궁성호,Male,53,1972-01-28,충청남도 동해시 죽전로 115,Lat: 41.0466° Lng: 126.3262°,050-5814-6300
0db5fe1a-05c4-4894-b05e-033599444812,방예은,Female,28,1997-01-13,대구광역시 동작구 대안사길 89,Lat: 38.4227° Lng: 125.1258°,050-6327-1661
b8b68790-9643-4092-a003-f2a8ef819d0d,계진환,Male,51,1973-08-17,부산광역시 광산구 중앙로105번길 142,Lat: 36.7320° Lng: 129.3485°,050-7318-0891
a6745064-f7da-49a6-96e8-0358bbb2f598,조수빈,Female,25,2000-07-07,강원특별자치도 군위군 홍성천길 84,Lat: 36.8378° Lng: 125.2028°,050-4741-5008
b88cc135-62a5-4071-8127-452a1a2f7321,도승현,Male,29,1996-02-21,경상남도 연천군 도솔로46번길 2,Lat: 36.7646° Lng: 131.7986°,050-5122-8574
bff8e40d-60c2-41a5-b915-e5577bb01952,단정수,Male,41,1983-09-20,대구광역시 연제구 지리산대로3362번길 162,Lat: 40.7723° Lng: 125.7419°,050-0696-2066
4c6dddda-a4e5-40e1-8e56-02dc5525f433,원진환,Male,35,1989-12-12,대구광역시 서구 잔두리1길 342,Lat: 37.8012° Lng: 125.8188°,050-8973-3574
fc919c55-a04b-4a9d-9668-6d06f330ec6f,상준호,Male,20,2004-07-11,인천광역시 중구 마루들길150번길 168,Lat: 39.1034° Lng: 128.6332°,050-5555-2983
f92de588-22d3-4624-a7f1-d18842e66218,강지연,Female,25,2000-05-16,경상북도 용인시 수지구 원내양길 172,Lat: 36.9255° Lng: 128.8790°,050-1520-3109
2af7619f-a8c1-4f14-b8b1-da781643807a,홍철정,Male,60,1965-06-01,경상남도 영월군 약산동촌길 177,Lat: 35.0236° Lng: 128.2821°,050-4677-1750
30794b3a-48ec-4762-9965-66c4d0a90c67,최영호,Male,33,1991-11-04,강원특별자치도 부여군 적금로 263,Lat: 35.3208° Lng: 131.4835°,050-0188-7084
88ee26ff-d3ce-4c4f-9491-49d7cdf1df29,국진식,Male,40,1984-07-10,제주특별자치도 동두천시 신양로 188,Lat: 40.3899° Lng: 129.2304°,050-4647-9660
1563155f-86fe-4f99-abf5-6d46d597b8a6,태철재,Male,62,1962-08-12,충청북도 천안시 서북구 이산로621번길 178,Lat: 39.7605° Lng: 130.8117°,050-9847-5820
9e26d31a-cbc5-4f0d-9eb2-c5d9b4b889d6,송소은,Female,12,2012-12-07,제주특별자치도 성남시 중원구 벌곡로 263,Lat: 36.1241° Lng: 127.8549°,050-8581-7806
ab85167e-cbb3-4dd4-939c-80d38762bb38,용승준,Male,17,2007-08-21,강원특별자치도 양주시 덕암로 11,Lat: 37.1183° Lng: 130.7159°,050-3823-5973
1f0ae0c1-4812-4a9e-813c-5ea80460e10d,석한결,Male,28,1997-05-16,충청북도 제주시 강남대로 112,Lat: 38.5116° Lng: 126.1061°,050-0803-1291
94faea69-2e6a-4f8e-974a-b1843bb5ed3f,정민정,Female,23,2002-05-19,부산광역시 금천구 남강로673번길 294,Lat: 37.7264° Lng: 128.3803°,050-0336-8632
64b08819-a89b-4b70-92eb-eba4e0157113,강도하,Male,2,2023-05-20,전북특별자치도 양평군 홍보로 292,Lat: 39.5326° Lng: 127.9638°,050-4541-4704
